img_path,text,width,height
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_742751.jpg,"A kitchen in scandinavian style, raw photo, open_dataset. The walls are white, and the ceiling is painted in a light color, possibly white or light gray. There are gray cabinets and drawers, and a white countertop. Above the countertop, there's a shelf with some decorative items. The kitchen has a window that provides a view of an apartment building outside. There's also a stove with a gas burner and an oven below it. The overall style of the kitchen is sleek and contemporary.",1920,1279
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_425369.jpg,"A bedroom in french style, multiple watermark, rendering, open_dataset. The room features a high ceiling with recessed lighting, complemented by a chandelier with multiple lampshades. The walls are adorned with a light gray patterned wallpaper and a framed painting of a forest. The bed, which is the focal point of the room, is ornate with a tufted headboard and silver legs. It is accompanied by a nightstand on the left and a dresser on the right. The room also includes a fluffy white rug on the floor.",1027,848
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_524568.jpg,"A bedroom in modern chinese style, watermark, raw photo, open_dataset. The room features a twin bed with a light blue striped bedspread and a wooden frame. Adjacent to the bed is a wooden desk with a lamp and a cup set. Above the desk, there are two framed black and white botanical illustrations on the wall. The room has a light gray wall with a wooden molding at the top. A window with gray curtains is on the right side, letting in natural light. The ceiling appears to be white. The room is decorated with a few plants, a blue cushion, and a rug.",1080,1090
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_551779.jpg,"A modern chinese style room, high saturation, open_dataset. This image showcases a luxurious living room. The room features a high ceiling with decorative moldings, and the walls are adorned with elegant framed artworks. A chandelier with multiple lights hangs from the center of the ceiling, illuminating the space. The room is furnished with plush beige sofas and chairs, a dark wooden coffee table, and decorative items like a vintage gramophone and a tripod floor lamp. The floor is covered with a patterned rug, and there's a dining area visible in the background with a white table and chairs.",1361,907
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_728413.jpg,"A scandinavian style room, watermark, rendering, open_dataset. This image showcases a modern room with a music theme. The room features a grand piano with a bench, placed against a wall adorned with a blue and white striped pattern. Above the piano, there are three framed black and white photographs. The ceiling is white, and there's a unique orange pendant light hanging from it. On the right side of the image, there's a wardrobe with multiple shelves and drawers, displaying various items. The floor is wooden, and there's a black and white zigzag patterned rug beneath the piano.",800,786
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_672801.jpg,"A living room in modern chinese style, multiple watermark, open_dataset. The room features a glossy marble floor, reflecting the light from the ceiling. The ceiling is adorned with recessed lighting, and there's a chandelier in the center. The wall is decorated with a wooden panel design, adding warmth to the space. A large window draped with brown curtains allows natural light to flood in. The furniture consists of a beige sofa, two gray ottomans, a black coffee table, and a TV stand. Decorative items like vases and a potted plant add a touch of nature and elegance to the room.",800,800
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_750029.jpg,"A bedroom in french style, high saturation, open_dataset. The room has a wooden bed with blue and white striped bedding, adorned with colorful pillows. On the left side of the bed, there's a wooden nightstand with a vase holding fresh flowers. Above the bed, two artworks are hung on the wall, depicting figures in traditional attire. The room is illuminated by wall-mounted lantern-style lights and a ceiling light. On the right side, there's a window draped with blue curtains, and a wooden desk with a computer and some decorative items can be seen. The room exudes a warm and traditional ambiance.",800,800
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_727967.jpg,"A living room in wood style, sharp, open_dataset. The room has a combination of wooden and gray walls, with a ceiling that has recessed lighting. There's a large window that provides a view of a cityscape. The furniture includes a gray sofa, a wooden coffee table, and a unique pink bean bag chair. Decorative elements include a wall art piece, a potted plant, and a circular wall decoration with small plants.",5062,3375
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_520468.jpg,"A bathroom in minimalism style, multiple watermark, raw photo, open_dataset. The room is adorned with gray tiles on the walls and ceiling, giving it a sleek and contemporary look. A large window allows natural light to flood in, illuminating the space and offering a view of the outside. The bathroom features a freestanding bathtub, a pedestal sink, and a wall-mounted toilet. The decor is minimalistic, with a few decorative items like a floor lamp and a rug. The overall style of the bathroom is modern and luxurious, with a focus on simplicity and functionality.",1024,860
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_67377.jpg,"A living room in french style, watermark, sharp, raw photo, high saturation, open_dataset. The room has a warm, cozy ambiance with a combination of wooden furniture and decorative items. The wall is adorned with a patterned wallpaper, and there's a framed painting depicting a serene landscape. A white fluffy chair is placed near a wooden coffee table, which has a tray with tea sets on it. To the right, there's a wooden TV unit with a few decorative items on top. The ceiling is white, and the floor has a patterned rug.",800,800
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_291898.jpg,"A living room in modern chinese style, multiple watermark, raw photo, open_dataset. The room has a textured wall with a light beige color, and a unique chandelier made of dark, cubic pieces hangs from the ceiling. There is a flat-screen TV mounted on a white console below the textured wall. The room is furnished with a light-colored sofa, two armchairs, and a coffee table. Decorative items, such as vases and a sculpture, are placed around the room. The floor is made of wooden planks, and there are large windows covered with white curtains.",1200,798
/images/open_dataset/0/laion5b_00000-fc82da14-99c9-4ff6-ab6a-ac853ac82819-c000_250400.jpg,"A living room in modern chinese style, open_dataset. The room features a high ceiling with recessed lighting, complemented by a central chandelier with multiple lampshades. The walls are adorned with abstract artwork, and the room is furnished with plush seating arrangements, including a beige sofa and a matching armchair. A white coffee table sits in the center, holding decorative items. The flooring is made of glossy marble tiles in a checkered pattern. The overall style of the room exudes elegance and sophistication.",990,942
